ride_id,driver_name,passenger_name,pickup_city,dropoff_city,fare_amount,ride_distance_km,ride_status,requested_at,completed_at,rating,payment_method
2819,Rajan Pandey,Nabin Chand,Kirtipur,Pokhara,100.9,15.92,cancelled,2024-10-18 13:43:36,,,
2820,deepak thapa,Meena Adhikari,Hetauda,Lalitpur,217.34,2.29,completed,2024-07-30 04:27:42,2024-07-30 05:23:47.812486,2.9,khalti
2821,Suresh Magar,Rohan Shah,Kathmandu,Birgunj,583.47,36.9,completed,2024-06-14 04:48:08,2024-06-14 05:51:28.038337,3.8,cash
2822,Suresh Magar,Pratima Hamal,Pokhara,Lalitpur,200.0,26.27,completed,2024-06-02 17:50:32,2024-06-02 18:17:53.341706,5.0,cash
2823,Bikash Karki,Ritu Koirala,Chitwan,Biratnagar,701.05,20.89,no_show,2024-04-29 13:42:56,,,cash
2824,Rajan Pandey,Bina Ghimire,Hetauda,Kirtipur,559.01,24.74,completed,2024-04-03 17:37:03,2024-04-03 18:27:37.123769,2.5,cash
2825,Priya Gurung,Niraj Acharya,Kathmandu,Bhaktapur,154.79,41.85,completed,2024-02-25 11:50:50,2024-02-25 12:10:28.632769,2.9,cash
2826,Nisha Bista,Manish Bajracharya,Chitwan,Hetauda,440.03,2.61,no_show,2024-12-16 15:40:17,,,cash
2827,Ramesh Shrestha,Prem Basnet,Chitwan,Kathmandu,486.1,17.09,completed,2024-02-18 23:37:52,2024-02-19 00:15:44.084043,3.2,card
2828,Sita  Tamang,Sanjay Maharjan,Kirtipur,Chitwan,2036.59,12.68,completed,2024-02-07 14:38:27,2024-02-07 15:58:27.542004,5.0,khalti
2829,Priya Gurung,Ritu Koirala,Birgunj,Hetauda,239.08,33.19,no_show,2024-08-05 07:07:24,,,cash
2830,Rajan Pandey,Prem Basnet,Lalitpur,Kirtipur,591.53,35.36,no_show,2024-09-05 06:50:00,,,cash
2831,Anita Rai,Prem Basnet,Chitwan,Birgunj,496.44,34.24,completed,2024-04-23 13:44:14,2024-04-23 14:40:24.673873,,card
2832,Sita Tamang,Ashok Neupane,Chitwan,Biratnagar,254.89,14.05,cancelled,2024-09-04 21:49:10,,,esewa
2833,deepak thapa,Nabin Chand,Lalitpur,Hetauda,419.56,34.69,cancelled,2024-03-19 15:51:27,,,
2834,Priya Gurung,Pratima Hamal,Bhaktapur,Kathmandu,164.29,16.89,no_show,2024-03-09 10:15:05,,,cash
2835,Priya Gurung,Niraj Acharya,Hetauda,Birgunj,135.85,5.1,cancelled,2024-07-01 13:29:03,,,
2836,Nisha Bista,Prem Basnet,Pokhara,Chitwan,575.91,6.01,cancelled,2024-09-14 05:02:03,,,
2837,Kabita Lama,Sanjay Maharjan,Kathmandu,Biratnagar,95.3,32.92,cancelled,2024-12-08 15:36:56,,,cash
2838,Nisha Bista,Sanjay Maharjan,Kirtipur,Pokhara,630.3,39.07,cancelled,2024-10-26 02:09:53,,,cash
2839,Priya Gurung,Laxmi Shrestha,Bhaktapur,Kathmandu,708.67,25.42,completed,2024-11-07 03:46:17,2024-11-07 03:57:40.974753,3.2,khalti
2840,Anita Rai,Arun Joshi,Kirtipur,Pokhara,776.16,13.43,cancelled,2024-07-05 04:23:37,,,cash
2841,Sita  Tamang,Rohan Shah,Biratnagar,Butwal,466.0,25.93,cancelled,2024-04-10 19:54:37,,,cash
2842,Priya Gurung,Rekha Tiwari,Kathmandu,Hetauda,632.54,27.48,cancelled,2024-08-28 02:47:05,,,cash
2843,Nisha Bista,Laxmi Shrestha,Lalitpur,Biratnagar,192.91,3.05,completed,2024-08-05 17:11:41,2024-08-05 18:34:35.049956,4.3,cash
2844,Nisha Bista,Rekha Tiwari,Lalitpur,Biratnagar,267.03,34.6,completed,2024-09-27 10:15:49,2024-09-27 10:20:51.519237,3.2,cash
2845,Deepak Thapa,Kavya Poudel,Pokhara,Butwal,461.17,1.48,completed,2024-12-21 21:58:35,2024-12-21 22:38:27.169062,4.9,khalti
2846,Anita Rai,Kavya Poudel,Chitwan,Kathmandu,309.48,42.88,completed,2024-05-05 00:14:23,2024-05-05 01:34:51.880928,2.7,cash
2847,Ramesh Shrestha,Suman Giri,Kathmandu,Birgunj,623.93,42.97,cancelled,2024-09-03 17:39:13,,,
2848,Sita Tamang,Ritu Koirala,Birgunj,Birgunj,769.76,38.34,completed,2024-08-14 19:02:49,2024-08-14 19:49:40.422221,4.7,khalti
2849,Priya Gurung,Sabina Dahal,Pokhara,Kirtipur,546.62,27.15,cancelled,2024-01-25 03:46:55,,,
2850,Sita Tamang,Sanjay Maharjan,Butwal,Hetauda,397.75,20.69,completed,2024-10-11 01:23:17,2024-10-11 02:17:57.043844,2.7,cash
2851,Rajan Pandey,Nabin Chand,Kathmandu,Lalitpur,160.71,22.51,completed,2024-01-13 01:19:52,2024-01-13 02:47:14.539029,5.0,cash
2852,Suresh Magar,Ashok Neupane,Hetauda,Butwal,300.0,19.32,no_show,2024-12-29 12:37:16,,,esewa
2853,Bikash Karki,Arun Joshi,Hetauda,Chitwan,384.18,23.75,completed,2024-04-07 13:34:53,2024-04-07 14:39:02.553533,5.0,card
2854,Kabita Lama,Sanjay Maharjan,Hetauda,Pokhara,457.75,35.51,completed,2024-11-02 19:01:17,2024-11-02 20:18:15.265147,2.6,cash
2855,Sita  Tamang,Rekha Tiwari,Butwal,Kathmandu,104.14,13.24,completed,2024-05-25 15:03:19,2024-05-25 16:32:57.914669,3.2,cash
2856,Sita  Tamang,Laxmi Shrestha,Butwal,Kathmandu,289.97,44.22,completed,2024-02-27 10:26:48,2024-02-27 11:52:13.860968,3.2,cash
2857,Priya Gurung,Rekha Tiwari,Kathmandu,Biratnagar,449.77,25.27,completed,2024-05-21 12:26:53,2024-05-21 12:33:12.419095,4.9,khalti
2858,Anita Rai,Kavya Poudel,Kathmandu,Lalitpur,251.24,18.58,completed,2024-07-28 01:28:47,2024-07-28 02:14:54.810942,4.1,cash
2859,ramesh shrestha,Dipesh Oli,Biratnagar,Butwal,403.24,22.63,completed,2024-01-21 14:33:44,2024-01-21 15:26:45.983747,4.5,khalti
2860,Deepak Thapa,Kavya Poudel,Pokhara,Chitwan,183.67,21.35,cancelled,2024-11-17 09:05:31,,,esewa
2861,Suresh Magar,Meena Adhikari,Kathmandu,Birgunj,302.41,18.3,completed,2024-06-14 10:55:04,2024-06-14 11:09:15.323235,2.6,esewa
2862,ramesh shrestha,Rohan Shah,Biratnagar,Kirtipur,405.41,26.67,completed,2024-03-15 00:19:01,2024-03-15 00:48:47.203102,3.2,card
2863,Suresh Magar,Suman Giri,Hetauda,Pokhara,2593.06,18.57,no_show,2024-10-12 19:05:42,,,esewa
2864,Bikash Karki,Rohan Shah,Kathmandu,Butwal,1605.78,44.35,cancelled,2024-01-24 01:41:07,,,card
2865,Suresh Magar,Ashok Neupane,Biratnagar,Bhaktapur,396.29,41.43,cancelled,2024-12-06 19:32:09,,,
2866,Ramesh Shrestha,Manish Bajracharya,Biratnagar,Biratnagar,212.01,32.55,completed,2024-01-23 00:08:11,2024-01-23 00:46:56.814050,3.5,cash
2867,Nisha Bista,Sabina Dahal,Butwal,Birgunj,125.45,18.02,cancelled,2024-08-11 10:57:07,,,
2868,Ramesh Shrestha,Prem Basnet,Birgunj,Hetauda,414.18,3.41,cancelled,2024-06-19 14:24:06,,,cash
2869,Bikash Karki,Rohan Shah,Chitwan,Biratnagar,401.96,10.21,completed,2024-04-19 15:40:53,2024-04-19 16:53:24.670264,4.8,card
2870,Sita Tamang,Sunita KC,Kathmandu,Bhaktapur,242.86,30.98,completed,2024-01-04 04:37:41,2024-01-04 05:11:53.404754,4.7,cash
2871,Rajan Pandey,Rohan Shah,Kirtipur,Birgunj,338.75,5.82,completed,2024-12-15 16:00:35,2024-12-15 16:58:50.619641,4.0,cash
2872,Priya Gurung,Manish Bajracharya,Hetauda,Birgunj,739.06,24.41,completed,2024-09-03 08:03:57,2024-09-03 08:50:20.072700,3.2,khalti
2873,Sita Tamang,Pratima Hamal,Pokhara,Chitwan,149.43,2.91,completed,2024-10-15 15:41:48,2024-10-15 16:25:02.916594,2.7,card
2874,Rajan Pandey,Niraj Acharya,Biratnagar,Butwal,600.6,22.94,completed,2024-06-16 19:12:47,2024-06-16 19:36:35.261820,4.6,khalti
2875,Anita Rai,Rohan Shah,Hetauda,Birgunj,500.0,4.97,completed,2024-06-14 04:48:02,2024-06-14 05:01:00.990753,,khalti
2876,Suresh Magar,Rekha Tiwari,Lalitpur,Pokhara,228.86,28.08,completed,2024-09-25 04:21:35,2024-09-25 05:24:46.434846,3.0,cash
2877,Rajan Pandey,Sanjay Maharjan,Kathmandu,Bhaktapur,131.63,22.72,completed,2024-01-06 22:40:02,2024-01-06 22:45:32.377095,3.4,cash
2878,Deepak Thapa,Sanjay Maharjan,Chitwan,Biratnagar,690.68,12.7,completed,2024-05-15 07:00:59,2024-05-15 07:42:33.667898,3.4,cash
2879,Bikash Karki,Ritu Koirala,Biratnagar,Kathmandu,454.33,12.33,cancelled,2024-09-10 14:49:21,,,cash
2880,Nisha Bista,Rohan Shah,Biratnagar,Lalitpur,524.74,13.58,no_show,2024-02-09 00:52:12,,,esewa
2881,Suresh Magar,Niraj Acharya,Lalitpur,Biratnagar,84.25,7.91,cancelled,2024-02-06 12:47:52,,,
2882,Deepak Thapa,Sunita KC,Chitwan,Biratnagar,293.62,19.49,cancelled,2024-11-02 01:20:47,,,
2883,Bikash Karki,Bina Ghimire,Kathmandu,Chitwan,1000.0,1.8,completed,2024-08-26 16:14:16,2024-08-26 17:25:43.838577,4.7,khalti
2884,Ramesh Shrestha,Pratima Hamal,Butwal,Lalitpur,728.85,17.04,no_show,2024-08-29 03:54:10,,,khalti
2885,Anita Rai,Pratima Hamal,Pokhara,Kathmandu,494.1,3.17,completed,2024-05-27 00:40:32,2024-05-27 01:44:38.220234,4.1,cash
2886,Rajan Pandey,Arun Joshi,Kirtipur,Pokhara,395.12,33.63,completed,2024-07-17 17:04:19,2024-07-17 17:17:28.014442,3.6,cash
2887,Priya Gurung,Prem Basnet,Pokhara,Kirtipur,225.23,8.35,completed,2024-03-26 06:53:41,2024-03-26 08:16:52.396784,2.6,card
2888,deepak thapa,Ashok Neupane,Butwal,Kathmandu,736.18,10.85,no_show,2024-11-11 07:19:04,,,cash
2889,Nisha Bista,Niraj Acharya,Kirtipur,Chitwan,673.68,9.55,completed,2024-02-09 14:01:40,2024-02-09 14:41:54.405218,4.6,cash
2890,Kabita Lama,Ritu Koirala,Biratnagar,Lalitpur,251.15,24.95,no_show,2024-06-08 17:30:04,,,cash
2891,Priya Gurung,Kavya Poudel,Chitwan,Butwal,713.83,31.91,completed,2024-07-22 02:43:45,2024-07-22 03:32:40.655456,3.1,card
2892,Nisha Bista,Prem Basnet,Birgunj,Hetauda,311.18,31.59,no_show,2024-03-21 11:54:54,,,cash
2893,Nisha Bista,Niraj Acharya,Kathmandu,Birgunj,435.5,2.47,completed,2024-03-05 18:39:32,2024-03-05 20:08:05.019896,2.7,esewa
2894,Bikash Karki,Bijay Yadav,Hetauda,Lalitpur,304.82,16.12,cancelled,2024-02-28 15:50:22,,,cash
2895,deepak thapa,Bijay Yadav,Birgunj,Kathmandu,17.14,19.79,cancelled,2024-04-07 05:23:25,,,cash
2896,Ramesh Shrestha,Suman Giri,Butwal,Birgunj,306.67,11.14,cancelled,2024-04-04 16:11:48,,,
2897,Priya Gurung,Sanjay Maharjan,Lalitpur,Chitwan,615.18,40.39,completed,2024-05-03 23:57:39,2024-05-04 00:18:31.881290,3.4,cash
2898,Suresh Magar,Kavya Poudel,Kathmandu,Bhaktapur,272.84,21.22,no_show,2024-08-27 20:15:50,,,card
2899,Nisha Bista,Sanjay Maharjan,Biratnagar,Kirtipur,220.09,43.27,cancelled,2024-12-07 08:32:17,,,khalti
2900,Suresh Magar,Niraj Acharya,Lalitpur,Lalitpur,404.55,26.58,cancelled,2024-09-27 21:06:54,,,cash
2901,Suresh Magar,Prem Basnet,Butwal,Biratnagar,551.82,13.01,completed,2024-07-12 00:11:56,2024-07-12 00:34:49.681153,4.9,khalti
2902,Kabita Lama,Rohan Shah,Kirtipur,Butwal,106.36,1.71,cancelled,2024-05-29 14:03:01,,,khalti
2903,Bikash Karki,Manish Bajracharya,Kirtipur,Kathmandu,225.82,8.48,completed,2024-12-29 13:26:35,2024-12-29 14:34:24.373537,3.7,card
2904,Kabita Lama,Pratima Hamal,Hetauda,Birgunj,169.01,23.82,completed,2024-05-31 10:49:11,2024-05-31 11:00:01.532501,2.6,esewa
2905,Priya Gurung,Arun Joshi,Kathmandu,Bhaktapur,507.92,32.75,cancelled,2024-06-11 03:56:08,,,
2906,Deepak Thapa,Suman Giri,Kathmandu,Chitwan,500.0,30.65,cancelled,2024-09-09 12:53:49,,,cash
2907,Kabita Lama,Bina Ghimire,Butwal,Biratnagar,368.83,2.96,completed,2024-10-05 19:23:43,2024-10-05 20:45:17.861116,3.6,khalti
2908,Sita Tamang,Sabina Dahal,Kirtipur,Hetauda,422.01,4.11,cancelled,2024-06-16 07:23:56,,,esewa
2909,Sita Tamang,Dipesh Oli,Bhaktapur,Kathmandu,29.1,14.13,no_show,2024-09-26 17:54:23,,,card
2910,Priya Gurung,Arun Joshi,Biratnagar,Butwal,332.0,1.59,completed,2024-11-24 21:25:59,2024-11-24 21:58:03.149701,5.0,cash
2911,ramesh shrestha,Kavya Poudel,Pokhara,Biratnagar,710.61,12.98,cancelled,2024-12-15 09:35:37,,,esewa
2912,Nisha Bista,Bijay Yadav,Lalitpur,Butwal,432.16,27.69,cancelled,2024-12-29 13:19:56,,,
2913,Kabita Lama,Sunita KC,Lalitpur,Bhaktapur,458.78,33.6,cancelled,2024-06-10 01:02:52,,,
2914,Sita  Tamang,Ashok Neupane,Pokhara,Biratnagar,786.07,10.85,completed,2024-03-26 22:12:45,2024-03-26 23:17:09.065586,3.0,khalti
2915,Anita Rai,Niraj Acharya,Biratnagar,Hetauda,281.88,31.34,cancelled,2024-09-04 16:08:37,,,
2916,Nisha Bista,Pratima Hamal,Biratnagar,Bhaktapur,173.23,23.81,completed,2024-06-29 12:37:36,2024-06-29 13:46:20.028577,3.8,cash
2917,Anita Rai,Kavya Poudel,Lalitpur,Chitwan,659.31,26.88,cancelled,2024-05-26 23:06:51,,,cash
2918,Bikash Karki,Manish Bajracharya,Kathmandu,Kirtipur,794.02,15.82,cancelled,2024-06-21 00:18:17,,,
2919,Priya Gurung,Sabina Dahal,Lalitpur,Chitwan,300.0,30.46,cancelled,2024-07-27 14:52:07,,,cash
2920,Priya Gurung,Rekha Tiwari,Chitwan,Bhaktapur,432.0,1.51,completed,2024-09-05 22:06:17,2024-09-05 22:37:29.850323,4.6,card
2921,Rajan Pandey,Rohan Shah,Bhaktapur,Birgunj,547.23,3.73,cancelled,2024-07-18 18:42:09,,,
2922,Suresh Magar,Suman Giri,Chitwan,Butwal,122.11,33.43,completed,2024-09-30 06:15:57,2024-09-30 06:25:48.815006,3.8,cash
2923,Bikash Karki,Niraj Acharya,Bhaktapur,Kathmandu,581.5,31.12,completed,2024-05-13 05:00:49,2024-05-13 05:37:42.926960,4.2,esewa
2924,Anita Rai,Sanjay Maharjan,Hetauda,Chitwan,200.0,27.52,cancelled,2024-08-15 19:05:44,,,
2925,Bikash Karki,Laxmi Shrestha,Kathmandu,Birgunj,230.3,33.33,cancelled,2024-12-16 09:15:20,,,cash
2926,Priya Gurung,Meena Adhikari,Lalitpur,Butwal,589.57,26.26,completed,2024-08-11 08:31:27,2024-08-11 09:53:55.288467,4.5,card
2927,Suresh Magar,Arun Joshi,Kathmandu,Hetauda,596.28,8.3,cancelled,2024-11-07 09:53:57,,,cash
2928,Anita Rai,Pratima Hamal,Biratnagar,Lalitpur,674.91,22.57,cancelled,2024-11-01 21:43:45,,,card
2929,Deepak Thapa,Rohan Shah,Pokhara,Bhaktapur,752.93,2.7,no_show,2024-05-20 18:51:46,,,cash
2930,Sita Tamang,Rohan Shah,Hetauda,Birgunj,599.49,1.51,completed,2024-04-12 17:29:10,2024-04-12 18:50:53.295894,4.4,cash
2931,Nisha Bista,Ritu Koirala,Kathmandu,Chitwan,767.31,13.83,completed,2024-03-12 21:24:09,2024-03-12 22:27:59.546466,4.1,khalti
2932,Nisha Bista,Bijay Yadav,Pokhara,Chitwan,654.46,35.34,cancelled,2024-09-07 06:08:42,,,
2933,Anita Rai,Bina Ghimire,Chitwan,Biratnagar,762.05,27.4,cancelled,2024-06-08 02:18:19,,,card
2934,Bikash Karki,Kavya Poudel,Kirtipur,Chitwan,90.81,13.02,completed,2024-03-22 11:34:29,2024-03-22 12:36:33.470935,3.0,esewa
2935,Anita Rai,Dipesh Oli,Hetauda,Butwal,140.09,37.56,cancelled,2024-11-07 17:56:08,,,cash
2936,Anita Rai,Dipesh Oli,Hetauda,Pokhara,1000.0,5.85,cancelled,2024-05-23 01:04:52,,,
2937,Kabita Lama,Pratima Hamal,Birgunj,Chitwan,195.71,31.76,completed,2024-11-13 21:25:30,2024-11-13 22:02:42.870007,4.4,khalti
2938,Ramesh Shrestha,Suman Giri,Butwal,Hetauda,564.86,20.33,cancelled,2024-02-28 17:03:07,,,cash
2939,Nisha Bista,Rohan Shah,Kirtipur,Bhaktapur,483.33,7.22,completed,2024-03-23 22:38:03,2024-03-23 23:00:42.868939,3.9,khalti
2940,Suresh Magar,Laxmi Shrestha,Kirtipur,Kathmandu,521.64,26.23,no_show,2024-10-21 11:16:01,,,khalti
2941,Kabita Lama,Pratima Hamal,Biratnagar,Biratnagar,345.62,3.89,no_show,2024-03-18 22:57:34,,,cash
2942,Bikash Karki,Pratima Hamal,Kirtipur,Biratnagar,539.8,3.02,cancelled,2024-04-19 22:45:31,,,khalti
2943,Sita Tamang,Bijay Yadav,Hetauda,Bhaktapur,608.92,3.89,completed,2024-06-06 14:42:39,2024-06-06 15:37:13.914558,3.6,esewa
2944,deepak thapa,Sunita KC,Kirtipur,Hetauda,353.34,22.51,completed,2024-10-20 21:47:31,2024-10-20 22:48:19.157152,4.4,cash
2945,Nisha Bista,Meena Adhikari,Kirtipur,Butwal,452.58,42.93,completed,2024-04-11 16:50:44,2024-04-11 17:14:32.606779,3.3,cash
2946,Rajan Pandey,Ritu Koirala,Hetauda,Bhaktapur,694.78,36.43,completed,2024-12-20 22:28:01,2024-12-20 22:54:43.606890,3.2,khalti
2947,Priya Gurung,Nabin Chand,Biratnagar,Lalitpur,688.77,28.24,no_show,2024-09-03 02:38:18,,,khalti
2948,deepak thapa,Suman Giri,Pokhara,Chitwan,178.51,25.7,completed,2024-04-12 18:27:21,2024-04-12 19:12:06.702717,3.6,cash
2949,Kabita Lama,Ashok Neupane,Chitwan,Biratnagar,97.63,7.31,completed,2024-05-19 11:33:59,2024-05-19 12:52:57.300980,3.4,card
2950,Priya Gurung,Kavya Poudel,Pokhara,Kirtipur,520.49,32.55,completed,2024-12-30 22:04:10,2024-12-30 22:48:23.907269,3.1,cash
2951,Rajan Pandey,Sabina Dahal,Butwal,Lalitpur,307.77,16.36,completed,2024-07-27 13:41:13,2024-07-27 14:43:03.907483,3.4,cash
2952,Nisha Bista,Arun Joshi,Kathmandu,Kirtipur,400.61,26.48,completed,2024-04-25 10:51:23,2024-04-25 11:44:01.079095,3.6,esewa
2953,Priya Gurung,Sanjay Maharjan,Bhaktapur,Hetauda,323.08,31.35,cancelled,2024-11-07 16:19:01,,,esewa
2954,deepak thapa,Niraj Acharya,Biratnagar,Lalitpur,405.67,40.82,no_show,2024-11-13 20:10:17,,,card
2955,Bikash Karki,Niraj Acharya,Bhaktapur,Butwal,760.14,24.11,completed,2024-02-16 12:33:28,2024-02-16 13:16:05.251277,3.7,card
2956,Sita  Tamang,Manish Bajracharya,Butwal,Kathmandu,761.92,27.07,no_show,2024-07-10 01:00:17,,,cash
2957,deepak thapa,Sabina Dahal,Kirtipur,Hetauda,226.89,43.81,no_show,2024-01-26 01:32:56,,,cash
2958,ramesh shrestha,Ashok Neupane,Birgunj,Pokhara,440.98,43.15,completed,2024-02-08 00:40:35,2024-02-08 02:02:00.748452,4.3,cash
2959,deepak thapa,Kavya Poudel,Hetauda,Butwal,668.24,31.11,completed,2024-01-14 00:15:59,2024-01-14 00:29:53.908680,3.7,khalti
2960,Bikash Karki,Bijay Yadav,Kirtipur,Hetauda,531.42,3.4,completed,2024-03-21 17:40:27,2024-03-21 18:09:14.644670,,card
2961,Suresh Magar,Kavya Poudel,Bhaktapur,Birgunj,660.46,21.79,completed,2024-11-26 20:35:17,2024-11-26 20:50:44.079888,4.3,cash
2962,Sita  Tamang,Manish Bajracharya,Hetauda,Biratnagar,159.19,38.03,completed,2024-07-19 14:29:38,2024-07-19 14:37:43.066192,4.0,esewa
2963,Ramesh Shrestha,Kavya Poudel,Hetauda,Bhaktapur,647.02,43.68,completed,2024-01-26 00:06:13,2024-01-26 01:23:15.600258,3.1,cash
2964,Kabita Lama,Pratima Hamal,Pokhara,Kathmandu,283.27,37.0,cancelled,2024-11-29 12:44:23,,,
2965,Rajan Pandey,Rekha Tiwari,Birgunj,Bhaktapur,200.0,23.08,no_show,2024-03-13 06:38:31,,,cash
2966,ramesh shrestha,Rekha Tiwari,Hetauda,Biratnagar,575.2,23.95,completed,2024-09-09 19:05:14,2024-09-09 19:49:05.154052,4.9,cash
2967,Deepak Thapa,Ashok Neupane,Birgunj,Biratnagar,186.03,28.1,cancelled,2024-05-16 08:17:17,,,esewa
2968,Priya Gurung,Bijay Yadav,Hetauda,Kirtipur,436.28,21.52,no_show,2024-12-03 17:03:39,,,esewa
2969,Deepak Thapa,Meena Adhikari,Lalitpur,Hetauda,200.0,39.95,no_show,2024-03-31 22:12:22,,,cash
2970,Sita Tamang,Meena Adhikari,Kirtipur,Bhaktapur,694.18,15.86,completed,2024-02-14 20:14:48,2024-02-14 20:47:32.809298,4.7,cash
2971,Bikash Karki,Ashok Neupane,Bhaktapur,Lalitpur,487.83,1.62,completed,2024-03-23 11:09:40,2024-03-23 12:34:04.699301,,cash
2972,Rajan Pandey,Sunita KC,Biratnagar,Kirtipur,660.99,14.74,completed,2024-06-03 23:31:06,2024-06-04 00:46:37.856177,2.8,khalti
2973,ramesh shrestha,Sabina Dahal,Pokhara,Kathmandu,721.6,18.05,completed,2024-08-16 02:37:11,2024-08-16 02:52:21.922286,,card
2974,Anita Rai,Dipesh Oli,Bhaktapur,Kathmandu,746.76,22.92,completed,2024-11-14 20:14:23,2024-11-14 21:20:15.214745,4.0,cash
2975,ramesh shrestha,Meena Adhikari,Kirtipur,Lalitpur,703.63,9.48,completed,2024-09-14 01:20:17,2024-09-14 02:48:46.061268,4.8,cash
2976,Kabita Lama,Kavya Poudel,Kathmandu,Birgunj,292.07,6.78,no_show,2024-12-23 17:23:21,,,esewa
2977,deepak thapa,Arun Joshi,Kathmandu,Biratnagar,581.83,39.31,cancelled,2024-01-07 10:26:22,,,cash
2978,Sita  Tamang,Rohan Shah,Chitwan,Biratnagar,616.89,22.46,no_show,2024-08-13 04:39:00,,,cash
2979,Nisha Bista,Ritu Koirala,Kathmandu,Chitwan,339.38,37.82,completed,2024-11-01 15:20:37,2024-11-01 15:32:07.351320,4.3,khalti
2980,Priya Gurung,Pratima Hamal,Chitwan,Hetauda,353.05,15.18,completed,2024-06-24 23:08:27,2024-06-24 23:44:12.221256,4.0,cash
2981,Bikash Karki,Rohan Shah,Kathmandu,Kirtipur,603.33,31.26,cancelled,2024-02-24 09:50:50,,,cash
2982,Rajan Pandey,Bina Ghimire,Butwal,Hetauda,330.62,5.09,cancelled,2024-10-25 20:09:36,,,cash
2983,Kabita Lama,Nabin Chand,Chitwan,Hetauda,387.84,35.2,cancelled,2024-09-25 15:30:23,,,card
2984,Sita  Tamang,Ashok Neupane,Kathmandu,Hetauda,545.27,26.37,completed,2024-07-17 10:38:42,2024-07-17 11:43:16.514144,3.8,khalti
2985,Rajan Pandey,Ritu Koirala,Biratnagar,Chitwan,415.97,29.55,cancelled,2024-05-09 10:28:29,,,cash
2986,Nisha Bista,Meena Adhikari,Birgunj,Butwal,492.33,16.88,no_show,2024-09-15 13:17:25,,,cash
2987,Priya Gurung,Ritu Koirala,Bhaktapur,Biratnagar,300.0,26.16,cancelled,2024-01-11 07:34:27,,,cash
2988,Priya Gurung,Ashok Neupane,Kirtipur,Hetauda,340.79,9.92,cancelled,2024-04-04 19:03:58,,,cash
2989,Ramesh Shrestha,Prem Basnet,Hetauda,Chitwan,622.11,29.42,completed,2024-11-12 12:22:49,2024-11-12 13:31:19.472738,2.8,esewa
2990,Sita Tamang,Niraj Acharya,Kirtipur,Chitwan,228.02,37.5,cancelled,2024-10-10 04:48:39,,,cash
2991,Anita Rai,Sabina Dahal,Birgunj,Butwal,589.41,24.12,completed,2024-01-27 20:14:08,2024-01-27 20:57:39.285680,3.9,cash
2992,ramesh shrestha,Sunita KC,Lalitpur,Bhaktapur,458.5,1.21,completed,2024-03-08 04:50:06,2024-03-08 05:12:00.798078,3.7,esewa
2993,Nisha Bista,Arun Joshi,Bhaktapur,Pokhara,169.69,11.98,completed,2024-03-21 21:43:39,2024-03-21 22:27:43.338896,2.9,esewa
2994,ramesh shrestha,Sunita KC,Biratnagar,Hetauda,332.72,25.26,cancelled,2024-03-01 08:58:31,,,cash
2995,Rajan Pandey,Nabin Chand,Butwal,Hetauda,2140.67,30.68,cancelled,2024-01-20 04:19:05,,,khalti
2996,Rajan Pandey,Nabin Chand,Kathmandu,Birgunj,389.53,25.21,completed,2024-07-21 10:41:56,2024-07-21 11:19:04.386074,3.9,card
2997,Priya Gurung,Dipesh Oli,Pokhara,Hetauda,723.86,30.74,completed,2024-08-17 20:32:11,2024-08-17 21:17:24.001008,,card
2998,Priya Gurung,Sabina Dahal,Lalitpur,Biratnagar,443.69,29.46,completed,2024-05-25 12:26:03,2024-05-25 13:52:16.985346,4.2,esewa
2999,Sita Tamang,Ashok Neupane,Butwal,Lalitpur,404.73,19.37,completed,2024-10-19 22:43:43,2024-10-20 00:13:38.000041,,cash
3000,Suresh Magar,Kavya Poudel,Birgunj,Butwal,487.78,40.69,completed,2024-08-15 07:53:41,2024-08-15 09:06:25.414350,3.0,card
3001,Bikash Karki,Manish Bajracharya,Birgunj,Kathmandu,275.64,39.82,completed,2024-06-08 15:03:23,2024-06-08 16:22:46.778463,2.6,cash
3002,Ramesh Shrestha,Kavya Poudel,Butwal,Hetauda,247.11,10.82,cancelled,2024-05-04 00:58:48,,,cash
3003,Bikash Karki,Ashok Neupane,Chitwan,Birgunj,385.52,35.57,completed,2024-06-15 16:07:56,2024-06-15 17:29:52.392639,3.8,card
3004,Bikash Karki,Niraj Acharya,Lalitpur,Bhaktapur,617.05,37.24,cancelled,2024-05-03 23:16:34,,,esewa
3005,Rajan Pandey,Sanjay Maharjan,Hetauda,Bhaktapur,561.15,17.7,cancelled,2024-07-11 12:45:36,,,
3006,Anita Rai,Kavya Poudel,Hetauda,Kirtipur,196.21,17.58,completed,2024-03-19 22:47:17,2024-03-19 23:54:37.730281,2.6,cash
3007,Nisha Bista,Nabin Chand,Chitwan,Birgunj,465.39,17.24,completed,2024-08-20 16:09:59,2024-08-20 17:03:20.334879,3.9,khalti
3008,Sita  Tamang,Prem Basnet,Pokhara,Biratnagar,1923.31,24.92,completed,2024-03-18 14:19:52,2024-03-18 14:25:48.064350,3.0,esewa
3009,Kabita Lama,Suman Giri,Pokhara,Birgunj,659.61,10.03,cancelled,2024-12-19 10:08:06,,,cash
3010,Suresh Magar,Bina Ghimire,Chitwan,Pokhara,525.72,39.96,cancelled,2024-02-08 19:08:02,,,cash
